title,company,location,link
(E&M부문) TVING 경력사원 [시스템인프라],CJ ENM,서울 마포구,https://kr.indeed.com/viewjob?jk=e5fb5794b6b8ff58
[(주)케이엠에듀] AI(인공지능) 개발자 및 빅데이터 분석 플랫폼 개발 및 운영자,케이엠에듀,서울 금천구,https://kr.indeed.com/viewjob?jk=5a40c1062c719241
[Cloud/Infra] 경력 개발자 공개,십일번가,서울 중구,https://kr.indeed.com/viewjob?jk=a055441b10d7dea6
Applications Engineer (Library Characterization),Synopsys,서울,https://kr.indeed.com/viewjob?jk=8c8700db243d1a3c
"빅데이터, 인공지능(AI) 경력 정규직",아로아소프트,서울 강남구,https://kr.indeed.com/viewjob?jk=cdbef1e2b38ccf13
[던전앤파이터] 2D/3D 그래픽 기술개발 부문 TA,네오플,서울 강남구,https://kr.indeed.com/viewjob?jk=22f7b14e98d420c7
Business Data Analyst(Hakuna),하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=09771a6f79b71060
"Senior Staff Engineer, FAE Samsung",ams,서울,https://kr.indeed.com/viewjob?jk=f8fcba2c93fcc52a
QA Engineer,Calm Island,서울,https://kr.indeed.com/viewjob?jk=70001cd668b5d754
Healthcare Real World Data Analyst 담당자,IQVIA,서울,https://kr.indeed.com/viewjob?jk=a746de9c7a6168ef
"Java, Python 영상툴 개발자",에이아이메이커,서울 마곡동,https://kr.indeed.com/viewjob?jk=cae2de07045cfb2b
Cloud Support Eng. II (Lin),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=a90457066bb577a4
Cloud Support Eng. II (DMS),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=7f38721257646550
DW Engineer,Toss,서울 강남구,https://kr.indeed.com/viewjob?jk=f437c9ee0ea596a9
네이버 쇼핑검색플랫폼 개발자,네이버,서울,https://kr.indeed.com/viewjob?jk=f3a14b3f8d9e3e12
[Search] 글로벌 콘텐츠 검색/ AI 기술 개발 신입/경력사원,네이버,서울,https://kr.indeed.com/viewjob?jk=90104004fabe2502
Cross Border Ecommerce - Business Intelligence (Based in Seoul),Shopee,서울,https://kr.indeed.com/viewjob?jk=b574f1454ae36aab
Site Engineer (Seoul),Motion2AI,서울,https://kr.indeed.com/viewjob?jk=8da5c72baf146123
Support Engineer _ Azure PaaS,Microsoft,서울,https://kr.indeed.com/viewjob?jk=01bc879744c28f9c
8퍼센트 경력 개발자,8퍼센트,서울 종로구,https://kr.indeed.com/viewjob?jk=464ef95516a5fa5c
자동차업무팀 경력 Specialist,AXA손해보험,서울 용산구,https://kr.indeed.com/viewjob?jk=b1969e282fb48fca
[Search] [Vision] Computer Vision Engineer 체험형 인턴,네이버,서울,https://kr.indeed.com/viewjob?jk=a41d35173ffe4666
[AI Lab] Machine Learning 데이터 사이언티스트,버즈니,서울,https://kr.indeed.com/viewjob?jk=a93103d6dd6d208e
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/viewjob?jk=212ca67d161b7162
Research Engineer - Machine Learning,AITRICS,서울,https://kr.indeed.com/viewjob?jk=05ce3c7d5c6c368c
2020년 비투엔 신규 (신입/경력),비투엔,서울 영등포구,https://kr.indeed.com/viewjob?jk=54e9457d64ed5f20
데이터분석가(팀장급),리디,서울,https://kr.indeed.com/viewjob?jk=d556a5075a39acee
데이터 분석가(팀원급),리디,서울,https://kr.indeed.com/viewjob?jk=2c01efd167df86c4
[NAVERxLINE] Global Ad AI Engineer/AI Planner,네이버,서울,https://kr.indeed.com/viewjob?jk=a358a39da5dfc360
Machine Learning Researcher – Audio and Speech,Qualcomm Korea YH,서울,https://kr.indeed.com/viewjob?jk=aea07d26df8ae423
글로벌 여행 스타트업 Trazy - 백엔드 개발자 (Python),트레이지(Trazy),서울 중구,https://kr.indeed.com/viewjob?jk=7c3e870969914d57
백엔드 개발자(데이터 엔지니어) - Junior,유저해빗,서울 마포구,https://kr.indeed.com/viewjob?jk=0d5c5371dd25b265
Data Scientist,Boston Consulting Group,서울,https://kr.indeed.com/viewjob?jk=ce6747e77c861c46
Staff AE,Synopsys,서울,https://kr.indeed.com/viewjob?jk=c388192aa3ac0634
길벗출판사 IT 자원 관리와 개발 담당 경력직,도서출판 길벗,서울 마포구,https://kr.indeed.com/viewjob?jk=f55c3b3dac4b56c3
영상처리 개발자 각 부문 (Verilog / SW / Unity),엠앤앤에이치,서울 성동구,https://kr.indeed.com/viewjob?jk=0f664927507e6f96
[NIT Service] NAVER IDC 서버 운영/관리(가산),엔아이티서비스,서울 금천구,https://kr.indeed.com/viewjob?jk=d23e8aa4c7c7daa2
디지털 전략 전문가 양성과정 교육/참여자,휴넷,서울 구로구,https://kr.indeed.com/viewjob?jk=69c4af8713e64d0d
Support Engineer,Microsoft,서울,https://kr.indeed.com/viewjob?jk=0bbf23c0930be392
iOS Developer,Bepro Company,서울,https://kr.indeed.com/viewjob?jk=297e6568c740f98e
(E&M부문) TVING 경력사원 [추천/데이터개발],CJ ENM,서울 마포구,https://kr.indeed.com/viewjob?jk=ad669d082a9434cb
데이터분석팀 데이터분석가,넥스트플로어,서울 서초구,https://kr.indeed.com/viewjob?jk=fd021562f5b75103
Backend Developer,Calm Island,서울,https://kr.indeed.com/viewjob?jk=1ce577010a0d8f4d
Lead Technical Solutions Engineer,MightyHive,서울,https://kr.indeed.com/viewjob?jk=ae2c6294bc277408
백엔드 엔지니어,RIDI Corp,서울,https://kr.indeed.com/viewjob?jk=c7ab58eff236b6b6
"S/W 엔지니어, C·C++ 외 신입/경력 정규직",이투비비,서울 금천구,https://kr.indeed.com/viewjob?jk=dcee817bbb81f872
QA 엔지니어,myrealtrip,서울,https://kr.indeed.com/viewjob?jk=69a0719cd470a097
[S/W] AI Platform Engineer,현대자동차그룹,서울 강남구,https://kr.indeed.com/viewjob?jk=fa17f0ac8afcb12b
TD (Pipeline Developer),Calm Island,서울,https://kr.indeed.com/viewjob?jk=61465bb3bb6f654d
[클라우드그램] 2020년 하반기 부문별,클라우드그램,서울 강남구,https://kr.indeed.com/viewjob?jk=a427468a8c899737
SNOW KREAM DevOps 엔지니어,네이버,서울,https://kr.indeed.com/viewjob?jk=270453864b584a4c
Cloud Support Eng. II (SCD),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1ce368e5c2440cef
[Clova] Clova AI AiCall 개발자 경력사원,네이버,서울,https://kr.indeed.com/viewjob?jk=7db25ada717266e0
"RF SW Engineer, Senior (Seoul)",Qualcomm CDMA Technologies (Korea) YH,서울,https://kr.indeed.com/viewjob?jk=2a4041f0b6aeb27b
[포티투마루] 전문연구요원 병역특례 인공지능 개발자,포티투마루,서울 관악구,https://kr.indeed.com/viewjob?jk=a58c48ff1cf0ac4d
[유명생보사] 통계분석 모델링 담당자,㈜에프앤이그재제큐티브,서울,https://kr.indeed.com/viewjob?jk=1a282f7477ebb853
[Search] 클라우드 컴퓨팅 플랫폼 BE 개발 신입/경력사원,네이버,서울,https://kr.indeed.com/viewjob?jk=5995d15d597ea1f1
[Clova] Conversation Engineering 개발 경력사원,네이버,서울,https://kr.indeed.com/viewjob?jk=d5ee2d2e500fe023
[메가존] 오라클 클라우드 아키텍트,메가존,서울 강남구,https://kr.indeed.com/viewjob?jk=a57f408f00946723
[골프존뉴딘그룹] 2020년 연계형 인턴십 [정보보안],골프존뉴딘,서울 강남구,https://kr.indeed.com/viewjob?jk=c09c2d66f9c8943e
"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙,서울 관악구,https://kr.indeed.com/viewjob?jk=d017610d9828199c
고객경험 개선 CS운영관리자(2년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=5944a3016adb823a
Data Scientist,하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=5bc622575fee61b8
[조직문화/개발팀] 백엔드 엔지니어(사내 시스템 개발),버즈니,서울,https://kr.indeed.com/viewjob?jk=a312aadd51cba768
경력사원 상시 (AI 기획 및 개발),신세계아이앤씨,서울 중구,https://kr.indeed.com/viewjob?jk=ab6d748f635fcc41
11번가 CS DB데이터 추출/분석 분야,십일번가,서울 중구,https://kr.indeed.com/viewjob?jk=bba2bacec272ebc4
백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=d6c05c588971df5a
마케팅 데이터 엔지니어 모집,넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=9ccf3e3afe262bf8
[단비] 웹(Back-end/Front-end)개발자 !,단비코리아,서울 성동구,https://kr.indeed.com/viewjob?jk=03d443790c8005ed
"Software Engineer, Data Platform",Sendbird,서울,https://kr.indeed.com/viewjob?jk=2de3ab2b6248ed8c
(E&M부문) TVING 경력사원 [웹서비스 개발(Front end)],CJ ENM,서울 마포구,https://kr.indeed.com/viewjob?jk=552512f2515ca8c6
[Search] 쇼핑검색 AI 기술 개발 신입/경력사원,네이버,서울,https://kr.indeed.com/viewjob?jk=faf0422473d4188a
백엔드 개발자 (경력),크로스앵글,서울 반포동,https://kr.indeed.com/viewjob?jk=af5683389907a8c9
노출지능화 프론트/백엔드 개발,인터파크홀딩스,서울 강남구,https://kr.indeed.com/viewjob?jk=6f647abbeb50e1d5
11번가 가격비교 서비스 Tool 개발 분야,십일번가,서울 강남구,https://kr.indeed.com/viewjob?jk=1c22fb6d9dd3c344
[S/W] Data Scientist,현대자동차그룹,서울 강남구,https://kr.indeed.com/viewjob?jk=1cf93daa6caae41a
[AI Lab] AI 백엔드 엔지니어,버즈니,서울,https://kr.indeed.com/viewjob?jk=39d1abf861dbdb6e
"C,C++ 개발 (영상관제, 스마트시티 보안 솔루션)",비에이블컨설팅그룹,서울 구로구,https://kr.indeed.com/viewjob?jk=74251f5bc8513064
파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=ffd9cedb23e97344
[경력] 지도 구축 솔루션 개발,현대엠엔소프트,서울 용산구,https://kr.indeed.com/viewjob?jk=3fa3834bb999829b
"대기업 검증툴 (OpenGL, C++, Python) 개발",차량IT 전문 기업 (대기업),서울,https://kr.indeed.com/viewjob?jk=28b98f8d10adf480
[Search] NAVER Search 이미지 검색서버개발 신입/경력사원,네이버,서울,https://kr.indeed.com/viewjob?jk=a771637c0eeffc26
AWS 데이터 센터 경력사원,아마존웹서비시즈코리아,서울,https://kr.indeed.com/viewjob?jk=76bc032e5720d4d2
[Search] 글로벌 검색 서비스 개발,네이버,서울,https://kr.indeed.com/viewjob?jk=bd77137b5b82c7e0
[경력] 데이터 아키텍트(DA),현대엠엔소프트,서울 용산구,https://kr.indeed.com/viewjob?jk=312454e44592db50
[Search] 데이터 플랫폼 개발 신입/경력사원,네이버,서울,https://kr.indeed.com/viewjob?jk=f9792e063008d201
현대오트론 차량용 반도체/전장SW 전문가 경력 상시,현대오트론,서울 강남구,https://kr.indeed.com/viewjob?jk=38863766ef858bdf
Operations Manager (Technical Support),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=6e47e26f4267ddec
"대기업 경로탐색 교통정보 분석 (GIS, python, sql)",차량IT 전문 기업 (대기업),서울,https://kr.indeed.com/viewjob?jk=cd612f9e676cb2a2
중급개발자,소명소프트,서울 송파구,https://kr.indeed.com/viewjob?jk=1e0f910c427f76e1
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/viewjob?jk=212ca67d161b7162
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/viewjob?jk=212ca67d161b7162
Senior Robotics Software Engineer,Bear Robotics,서울,https://kr.indeed.com/viewjob?jk=674466316840f8f5
Data Scientist III,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=67ca30c143379281
iOS Developer,Bepro Company,서울,https://kr.indeed.com/viewjob?jk=297e6568c740f98e
"[국비무료] 빅데이터 활용한 예측분석, 머신러닝 전문가 교육과정",하이미디어컴퓨터학원,서울 종로구,https://kr.indeed.com/viewjob?jk=6446755435027b92
[경력] 검색 엔진 개발,현대엠엔소프트,서울 용산구,https://kr.indeed.com/viewjob?jk=86ea268d9852807f
[S/W] Car Life service Backend 개발,현대자동차그룹,서울 강남구,https://kr.indeed.com/viewjob?jk=a29eb99b38ac76f1
"[정규직] 웹 개발자 (프론트 엔드, 리눅스, 자바스크립트)",카이팜,서울 서대문구,https://kr.indeed.com/viewjob?jk=302d30039bca3be7
Datacenter Engineer (강원도 춘천 근무),Oracle,서울,https://kr.indeed.com/viewjob?jk=093f47c6ce49b7a8
[배민서비스실] 검색서비스 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=1241d1e756b15ce4
[셀바스에이아이] 챗봇 플랫폼 개발자 신입 / 경력,디오텍,서울 금천구,https://kr.indeed.com/viewjob?jk=0426824b5d0e727d
Data Engineer,Calm Island,서울,https://kr.indeed.com/viewjob?jk=49dd75de9366cf1d
배달로봇 dilly 로봇 소프트웨어 개발자(자율주행) (5년이상),우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=ae030e8e748ff5c8
모바일 앱 보안 솔루션 개발부문,스틸리언,서울 용산구,https://kr.indeed.com/viewjob?jk=6718bba08ef6e20b
[모아리포트] 개발팀 / 백엔드 엔지니어,버즈니,서울,https://kr.indeed.com/viewjob?jk=3b8b8e19a432077d
[홈쇼핑모아] 핵심기능 개발팀 / 백엔드 엔지니어,버즈니,서울,https://kr.indeed.com/viewjob?jk=513eac573df04da8
Developer for HANA Cloud Service Enablement,SAP,서울,https://kr.indeed.com/viewjob?jk=3243dbefc74a8b78
빅데이터 솔루션/인공지능 솔루션 백엔드 엔지니어,데이터마케팅코리아,서울 강남구,https://kr.indeed.com/viewjob?jk=e547936275777a10
DB 엔지니어 모집(DBA),넷마블,서울 구로구,https://kr.indeed.com/viewjob?jk=613223ed43a69d4f
자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=a50fce6cc2cb57c9
(주)티피엠엔 온라인 광고 데이터 분석 직무,티피엠엔,서울 강남구,https://kr.indeed.com/viewjob?jk=bf5ddfaad952bfb7
(주)이랜서 웹 개발자 인재 초대 (정규직/본사근무),이랜서,서울 강남구,https://kr.indeed.com/viewjob?jk=2c282ae7cf933e8c
20년 차량용 반도체/전장SW 전문가 경력 상시 [AP 개발],현대오트론,서울 강남구,https://kr.indeed.com/viewjob?jk=c7784e286659a62b
[Search] 지식베이스 서비스 플랫폼 개발 신입/경력사원,네이버,서울,https://kr.indeed.com/viewjob?jk=99f838103536e067
